"Notes"	"Year"	"Year Code"	"State"	"State Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	10779	1318194	817.7
	"2011"	"2011"	"New Jersey"	"34"	"Drug-induced causes"	"D"	10403	8821155	117.9
	"2011"	"2011"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	1076	8821155	12.2
	"2011"	"2011"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	70416	8821155	798.3
	"2011"	"2011"	"New Mexico"	"35"	"Drug-induced causes"	"D"	2814	2082224	135.1
	"2011"	"2011"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	817	2082224	39.2
	"2011"	"2011"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	16300	2082224	782.8
	"2011"	"2011"	"New York"	"36"	"Drug-induced causes"	"D"	18339	19465197	94.2
	"2011"	"2011"	"New York"	"36"	"Alcohol-induced causes"	"A"	2571	19465197	13.2
	"2011"	"2011"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	148803	19465197	764.5
	"2011"	"2011"	"North Carolina"	"37"	"Drug-induced causes"	"D"	3429	9656401	35.5
	"2011"	"2011"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	1762	9656401	18.2
	"2011"	"2011"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	79679	9656401	825.1
	"2011"	"2011"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1132	683932	165.5
	"2011"	"2011"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	176	683932	25.7
	"2011"	"2011"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	5940	683932	868.5
	"2011"	"2011"	"Ohio"	"39"	"Drug-induced causes"	"D"	18384	11544951	159.2
	"2011"	"2011"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	2005	11544951	17.4
	"2011"	"2011"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	111217	11544951	963.3
	"2011"	"2011"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	5943	3791508	156.7
	"2011"	"2011"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	893	3791508	23.6
	"2011"	"2011"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	37009	3791508	976.1
	"2011"	"2011"	"Oregon"	"41"	"Drug-induced causes"	"D"	7747	3871859	200.1
	"2011"	"2011"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	1162	3871859	30.0
	"2011"	"2011"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	32593	3871859	841.8
	"2011"	"2011"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	14490	12742886	113.7
	"2011"	"2011"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	1569	12742886	12.3
	"2011"	"2011"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	128003	12742886	1004.5
	"2011"	"2011"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	1662	1051302	158.1
	"2011"	"2011"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	257	1051302	24.4
	"2011"	"2011"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	9552	1051302	908.6
	"2011"	"2011"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6045	4679230	129.2
	"2011"	"2011"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	764	4679230	16.3
	"2011"	"2011"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	42000	4679230	897.6
	"2011"	"2011"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1298	824082	157.5
	"2011"	"2011"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	211	824082	25.6
	"2011"	"2011"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7291	824082	884.7
	"2011"	"2011"	"Tennessee"	"47"	"Drug-induced causes"	"D"	1967	6403353	30.7
	"2011"	"2011"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1034	6403353	16.1
	"2011"	"2011"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	60394	6403353	943.2
	"2011"	"2011"	"Texas"	"48"	"Drug-induced causes"	"D"	23829	25674681	92.8
	"2011"	"2011"	"Texas"	"48"	"Alcohol-induced causes"	"A"	3323	25674681	12.9
	"2011"	"2011"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	168237	25674681	655.3
	"2011"	"2011"	"Utah"	"49"	"Drug-induced causes"	"D"	2108	2817222	74.8
	"2011"	"2011"	"Utah"	"49"	"Alcohol-induced causes"	"A"	378	2817222	13.4
	"2011"	"2011"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	15212	2817222	540.0
	"2011"	"2011"	"Vermont"	"50"	"Drug-induced causes"	"D"	1303	626431	208.0
	"2011"	"2011"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	178	626431	28.4
	"2011"	"2011"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5420	626431	865.2
	"2011"	"2011"	"Virginia"	"51"	"Drug-induced causes"	"D"	1359	8096604	16.8
	"2011"	"2011"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	934	8096604	11.5
	"2011"	"2011"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	60647	8096604	749.0
	"2011"	"2011"	"Washington"	"53"	"Drug-induced causes"	"D"	9964	6830038	145.9
	"2011"	"2011"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1742	6830038	25.5
	"2011"	"2011"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	49526	6830038	725.1
	"2011"	"2011"	"West Virginia"	"54"	"Drug-induced causes"	"D"	1125	1855364	60.6
	"2011"	"2011"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	482	1855364	26.0
	"2011"	"2011"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	21827	1855364	1176.4
	"2011"	"2011"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	8847	5711767	154.9
	"2011"	"2011"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1106	5711767	19.4
	"2011"	"2011"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	48270	5711767	845.1
	"2011"	"2011"	"Wyoming"	"56"	"Drug-induced causes"	"D"	934	568158	164.4
	"2011"	"2011"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	173	568158	30.4
	"2011"	"2011"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4361	568158	767.6
	"2012"	"2012"	"Alabama"	"01"	"Drug-induced causes"	"D"	1142	4822023	23.7
	"2012"	"2012"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	490	4822023	10.2
	"2012"	"2012"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	49190	4822023	1020.1
	"2012"	"2012"	"Alaska"	"02"	"Drug-induced causes"	"D"	234	731449	32.0
	"2012"	"2012"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	249	731449	34.0
	"2012"	"2012"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	3876	731449	529.9
	"2012"	"2012"	"Arizona"	"04"	"Drug-induced causes"	"D"	7434	6553255	113.4
	"2012"	"2012"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	1719	6553255	26.2
	"2012"	"2012"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	49181	6553255	750.5
	"2012"	"2012"	"Arkansas"	"05"	"Drug-induced causes"	"D"	3901	2949131	132.3
	"2012"	"2012"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	388	2949131	13.2
	"2012"	"2012"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	30077	2949131	1019.9
	"2012"	"2012"	"California"	"06"	"Drug-induced causes"	"D"	7705	38041430	20.3
	"2012"	"2012"	"California"	"06"	"Alcohol-induced causes"	"A"	7662	38041430	20.1
	"2012"	"2012"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	241771	38041430	635.5
	"2012"	"2012"	"Colorado"	"08"	"Drug-induced causes"	"D"	5150	5187582	99.3
	"2012"	"2012"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1479	5187582	28.5
	"2012"	"2012"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	32897	5187582	634.1
	"2012"	"2012"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3368	3590347	93.8
	"2012"	"2012"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	421	3590347	11.7
	"2012"	"2012"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	29285	3590347	815.7
	"2012"	"2012"	"Delaware"	"10"	"Drug-induced causes"	"D"	1260	917092	137.4
	"2012"	"2012"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	192	917092	20.9
	"2012"	"2012"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	7848	917092	855.7
	"2012"	"2012"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	407	632323	64.4
	"2012"	"2012"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	131	632323	20.7
	"2012"	"2012"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	4626	632323	731.6
	"2012"	"2012"	"Florida"	"12"	"Drug-induced causes"	"D"	21120	19317568	109.3
	"2012"	"2012"	"Florida"	"12"	"Alcohol-induced causes"	"A"	3409	19317568	17.6
	"2012"	"2012"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	176507	19317568	913.7
	"2012"	"2012"	"Georgia"	"13"	"Drug-induced causes"	"D"	8003	9919945	80.7
	"2012"	"2012"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	1170	9919945	11.8
	"2012"	"2012"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	72678	9919945	732.6
	"2012"	"2012"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1388	1392313	99.7
	"2012"	"2012"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	212	1392313	15.2
	"2012"	"2012"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	10252	1392313	736.3
	"2012"	"2012"	"Idaho"	"16"	"Drug-induced causes"	"D"	2349	1595728	147.2
	"2012"	"2012"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	388	1595728	24.3
	"2012"	"2012"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	11965	1595728	749.8
	"2012"	"2012"	"Illinois"	"17"	"Drug-induced causes"	"D"	12426	12875255	96.5
	"2012"	"2012"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	1608	12875255	12.5
	"2012"	"2012"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	102175	12875255	793.6
	"2012"	"2012"	"Indiana"	"18"	"Drug-induced causes"	"D"	10837	6537334	165.8
	"2012"	"2012"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	1051	6537334	16.1
	"2012"	"2012"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	59226	6537334	906.0
	"2012"	"2012"	"Iowa"	"19"	"Drug-induced causes"	"D"	4970	3074186	161.7
	"2012"	"2012"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	606	3074186	19.7
	"2012"	"2012"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	28301	3074186	920.6
	"2012"	"2012"	"Kansas"	"20"	"Drug-induced causes"	"D"	3919	2885905	135.8
	"2012"	"2012"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	481	2885905	16.7
	"2012"	"2012"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	25089	2885905	869.4
	"2012"	"2012"	"Kentucky"	"21"	"Drug-induced causes"	"D"	8463	4380415	193.2
	"2012"	"2012"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	814	4380415	18.6
	"2012"	"2012"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	43566	4380415	994.6
	"2012"	"2012"	"Louisiana"	"22"	"Drug-induced causes"	"D"	3514	4601893	76.4
	"2012"	"2012"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	489	4601893	10.6
	"2012"	"2012"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	42264	4601893	918.4
	"2012"	"2012"	"Maine"	"23"	"Drug-induced causes"	"D"	2401	1329192	180.6
	"2012"	"2012"	"Maine"	"23"	"Alcohol-induced causes"	"A"	311	1329192	23.4
	"2012"	"2012"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	12841	1329192	966.1
	"2012"	"2012"	"Maryland"	"24"	"Drug-induced causes"	"D"	5855	5884563	99.5
	"2012"	"2012"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	759	5884563	12.9
	"2012"	"2012"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	44391	5884563	754.4
	"2012"	"2012"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	1441	6646144	21.7
	"2012"	"2012"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	1039	6646144	15.6
	"2012"	"2012"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	52942	6646144	796.6
	"2012"	"2012"	"Michigan"	"26"	"Drug-induced causes"	"D"	16054	9883360	162.4
	"2012"	"2012"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	1653	9883360	16.7
	"2012"	"2012"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	89377	9883360	904.3
	"2012"	"2012"	"Minnesota"	"27"	"Drug-induced causes"	"D"	5933	5379139	110.3
	"2012"	"2012"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	1173	5379139	21.8
	"2012"	"2012"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	39870	5379139	741.2
	"2012"	"2012"	"Mississippi"	"28"	"Drug-induced causes"	"D"	1660	2984926	55.6
	"2012"	"2012"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	382	2984926	12.8
	"2012"	"2012"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	29527	2984926	989.2
	"2012"	"2012"	"Missouri"	"29"	"Drug-induced causes"	"D"	9628	6021988	159.9
	"2012"	"2012"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	996	6021988	16.5
	"2012"	"2012"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	55944	6021988	929.0
	"2012"	"2012"	"Montana"	"30"	"Drug-induced causes"	"D"	1827	1005141	181.8
	"2012"	"2012"	"Montana"	"30"	"Alcohol-induced causes"	"A"	327	1005141	32.5
	"2012"	"2012"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	8927	1005141	888.1
	"2012"	"2012"	"Nebraska"	"31"	"Drug-induced causes"	"D"	2777	1855525	149.7
	"2012"	"2012"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	288	1855525	15.5
	"2012"	"2012"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	15627	1855525	842.2
	"2012"	"2012"	"Nevada"	"32"	"Drug-induced causes"	"D"	2490	2758931	90.3
	"2012"	"2012"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	701	2758931	25.4
	"2012"	"2012"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	20657	2758931	748.7
	"2012"	"2012"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	2075	1320718	157.1
	"2012"	"2012"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	300	1320718	22.7
	"2012"	"2012"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	10684	1320718	809.0
	"2012"	"2012"	"New Jersey"	"34"	"Drug-induced causes"	"D"	10403	8864590	117.4
	"2012"	"2012"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	1058	8864590	11.9
	"2012"	"2012"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	70408	8864590	794.3
	"2012"	"2012"	"New Mexico"	"35"	"Drug-induced causes"	"D"	2721	2085538	130.5
	"2012"	"2012"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	873	2085538	41.9
	"2012"	"2012"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	16561	2085538	794.1
	"2012"	"2012"	"New York"	"36"	"Drug-induced causes"	"D"	18598	19570261	95.0
	"2012"	"2012"	"New York"	"36"	"Alcohol-induced causes"	"A"	2737	19570261	14.0
	"2012"	"2012"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	148619	19570261	759.4
	"2012"	"2012"	"North Carolina"	"37"	"Drug-induced causes"	"D"	3637	9752073	37.3
	"2012"	"2012"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	1794	9752073	18.4
	"2012"	"2012"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	81727	9752073	838.0
	"2012"	"2012"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1118	699628	159.8
	"2012"	"2012"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	176	699628	25.2
	"2012"	"2012"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	6009	699628	858.9
	"2012"	"2012"	"Ohio"	"39"	"Drug-induced causes"	"D"	18890	11544225	163.6
	"2012"	"2012"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	2058	11544225	17.8
	"2012"	"2012"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	112281	11544225	972.6
	"2012"	"2012"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	5545	3814820	145.4
	"2012"	"2012"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	906	3814820	23.7
	"2012"	"2012"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	36742	3814820	963.1
	"2012"	"2012"	"Oregon"	"41"	"Drug-induced causes"	"D"	7530	3899353	193.1
	"2012"	"2012"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	1223	3899353	31.4
	"2012"	"2012"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	32536	3899353	834.4
	"2012"	"2012"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	16008	12763536	125.4
	"2012"	"2012"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	1603	12763536	12.6
	"2012"	"2012"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	126751	12763536	993.1
	"2012"	"2012"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	1719	1050292	163.7
	"2012"	"2012"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	280	1050292	26.7
	"2012"	"2012"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	9324	1050292	887.8
	"2012"	"2012"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6166	4723723	130.5
	"2012"	"2012"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	813	4723723	17.2
	"2012"	"2012"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	43102	4723723	912.5
	"2012"	"2012"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1252	833354	150.2
	"2012"	"2012"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	242	833354	29.0
	"2012"	"2012"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7311	833354	877.3
	"2012"	"2012"	"Tennessee"	"47"	"Drug-induced causes"	"D"	8190	6456243	126.9
	"2012"	"2012"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	1137	6456243	17.6
	"2012"	"2012"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	61739	6456243	956.3
	"2012"	"2012"	"Texas"	"48"	"Drug-induced causes"	"D"	24603	26059203	94.4
	"2012"	"2012"	"Texas"	"48"	"Alcohol-induced causes"	"A"	3316	26059203	12.7
	"2012"	"2012"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	173780	26059203	666.9
	"2012"	"2012"	"Utah"	"49"	"Drug-induced causes"	"D"	2269	2855287	79.5
	"2012"	"2012"	"Utah"	"49"	"Alcohol-induced causes"	"A"	409	2855287	14.3
	"2012"	"2012"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	15613	2855287	546.8
	"2012"	"2012"	"Vermont"	"50"	"Drug-induced causes"	"D"	1309	626011	209.1
	"2012"	"2012"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	169	626011	27.0
	"2012"	"2012"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5468	626011	873.5
	"2012"	"2012"	"Virginia"	"51"	"Drug-induced causes"	"D"	1341	8185867	16.4
	"2012"	"2012"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	939	8185867	11.5
	"2012"	"2012"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	61401	8185867	750.1
	"2012"	"2012"	"Washington"	"53"	"Drug-induced causes"	"D"	10071	6897012	146.0
	"2012"	"2012"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1834	6897012	26.6
	"2012"	"2012"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	49904	6897012	723.6
	"2012"	"2012"	"West Virginia"	"54"	"Drug-induced causes"	"D"	1073	1855413	57.8
	"2012"	"2012"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	484	1855413	26.1
	"2012"	"2012"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	21865	1855413	1178.4
	"2012"	"2012"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	8856	5726398	154.7
	"2012"	"2012"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	1142	5726398	19.9
	"2012"	"2012"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	48223	5726398	842.1
	"2012"	"2012"	"Wyoming"	"56"	"Drug-induced causes"	"D"	994	576412	172.4
	"2012"	"2012"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	225	576412	39.0
	"2012"	"2012"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4451	576412	772.2
	"2013"	"2013"	"Alabama"	"01"	"Drug-induced causes"	"D"	1167	4833722	24.1
	"2013"	"2013"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	479	4833722	9.9
	"2013"	"2013"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	50101	4833722	1036.5
	"2013"	"2013"	"Alaska"	"02"	"Drug-induced causes"	"D"	204	735132	27.8
	"2013"	"2013"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	229	735132	31.2
	"2013"	"2013"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	3968	735132	539.8
	"2013"	"2013"	"Arizona"	"04"	"Drug-induced causes"	"D"	7685	6626624	116.0
	"2013"	"2013"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	1859	6626624	28.1
	"2013"	"2013"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	50129	6626624	756.5
	"2013"	"2013"	"Arkansas"	"05"	"Drug-induced causes"	"D"	3993	2959373	134.9
	"2013"	"2013"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	412	2959373	13.9
	"2013"	"2013"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	30394	2959373	1027.0
	"2013"	"2013"	"California"	"06"	"Drug-induced causes"	"D"	8265	38332521	21.6
	"2013"	"2013"	"California"	"06"	"Alcohol-induced causes"	"A"	7958	38332521	20.8
	"2013"	"2013"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	247622	38332521	646.0
	"2013"	"2013"	"Colorado"	"08"	"Drug-induced causes"	"D"	5701	5268367	108.2
	"2013"	"2013"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1466	5268367	27.8
	"2013"	"2013"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	33481	5268367	635.5
	"2013"	"2013"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3672	3596080	102.1
	"2013"	"2013"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	541	3596080	15.0
	"2013"	"2013"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	29554	3596080	821.8
	"2013"	"2013"	"Delaware"	"10"	"Drug-induced causes"	"D"	1261	925749	136.2
	"2013"	"2013"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	164	925749	17.7
	"2013"	"2013"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	7950	925749	858.8
	"2013"	"2013"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	475	646449	73.5
	"2013"	"2013"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	153	646449	23.7
	"2013"	"2013"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	4690	646449	725.5
	"2013"	"2013"	"Florida"	"12"	"Drug-induced causes"	"D"	22582	19552860	115.5
	"2013"	"2013"	"Florida"	"12"	"Alcohol-induced causes"	"A"	3692	19552860	18.9
	"2013"	"2013"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	180330	19552860	922.3
	"2013"	"2013"	"Georgia"	"13"	"Drug-induced causes"	"D"	8446	9992167	84.5
	"2013"	"2013"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	1200	9992167	12.0
	"2013"	"2013"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	74907	9992167	749.7
	"2013"	"2013"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1380	1404054	98.3
	"2013"	"2013"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	192	1404054	13.7
	"2013"	"2013"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	10495	1404054	747.5
